Total trades,Total Winning Trades,Total Losing Trades,Starting Balance,Finishing Balance,Win Rate,Ratio Avg Win/Loss,Longs Count,Longs Percentage,Shorts Percentage,Shorts Count,Fee,Net Profit,Net Profit Percentage,Average Win,Average Loss,Expectancy,Expectancy Percentage,Expected Net Profit Every 100 Trades,Avg Holding Time (sec),Avg Holding Time,Avg Winning Holding Time (sec),Avg Winning Holding Time,Avg Losing Holding Time (sec),Avg Losing Holding Time,Gross Profit,Gross Loss,Max Drawdown,Annual Return,Sharpe Ratio,Calmar Ratio,Sortino Ratio,Omega Ratio,Serenity Index,Smart Sharpe,Smart Sortino,Total Open Trades,Open PL,Winning Streak,Losing Streak,Largest Losing Trade,Largest Winning Trade,Current Streak,Hyperparameters
30,10,20,10000.0,8062.03,0.33,1.62,30,100.0,0.0,0,432.92,-1937.97,-19.38,813.24,503.52,-64.6,-0.65,-64.6,171558.0,47h 39m 18.00s,201708.0,56h 1m 48.00s,156483.0,43h 28m 3.00s,8132.4,-10070.37,-38.18,-40.59,-0.64,-1.06,-0.91,0.89,-0.19,-0.63,-0.89,1,567.65,2,7,-599.03,1010.79,1,"""xparam: 79, take_profit: 1.1, stop_loss: 0.95, rsi: 6"""
36,13,23,10000.0,8302.51,0.36,1.52,36,100.0,0.0,0,552.3,-1697.49,-16.97,815.14,534.53,-47.15,-0.47,-47.15,157113.33333333334,43h 38m 33.33s,167953.84615384616,46h 39m 13.85s,150986.08695652173,41h 56m 26.09s,10596.79,-12294.28,-39.92,-36.22,-0.47,-0.91,-0.67,0.92,-0.14,-0.44,-0.62,1,583.42,3,8,-633.89,1095.82,1,"""xparam: 79, take_profit: 1.1, stop_loss: 0.95, rsi: 5"""
40,13,27,10000.0,9126.97,0.33,1.93,40,100.0,0.0,0,648.72,-873.03,-8.73,878.88,455.5,-21.83,-0.22,-21.83,126471.0,35h 7m 51.00s,144692.3076923077,40h 11m 32.31s,117697.77777777778,32h 41m 37.78s,11425.46,-12298.48,-39.93,-19.81,-0.13,-0.5,-0.2,0.98,-0.06,-0.11,-0.18,1,641.23,3,8,-533.8,1152.26,1,"""xparam: 79, take_profit: 1.1, stop_loss: 0.96, rsi: 5"""
28,9,19,10000.0,8014.53,0.32,1.66,28,100.0,0.0,0,387.68,-1985.47,-19.85,803.62,485.16,-70.91,-0.71,-70.91,179547.85714285713,49h 52m 27.86s,217680.0,60h 28m 0.00s,161485.26315789475,44h 51m 25.26s,7232.56,-9218.03,-35.45,-41.43,-0.69,-1.17,-0.97,0.88,-0.22,-0.69,-0.96,1,565.02,2,7,-565.86,935.01,1,"""xparam: 79, take_profit: 1.1, stop_loss: 0.95, rsi: 7"""
27,8,19,10000.0,7606.56,0.3,1.75,27,100.0,0.0,0,366.6,-2393.44,-23.93,832.93,476.68,-88.65,-0.89,-88.65,187362.22222222222,52h 2m 42.22s,255097.5,70h 51m 37.50s,158842.1052631579,44h 7m 22.11s,6663.45,-9056.89,-38.34,-48.38,-0.9,-1.26,-1.27,0.85,-0.22,-0.88,-1.23,1,536.11,2,7,-565.68,985.31,1,"""xparam: 79, take_profit: 1.1, stop_loss: 0.95, rsi: 8"""
31,9,22,10000.0,8612.92,0.29,2.06,31,100.0,0.0,0,447.81,-1387.08,-13.87,838.24,405.97,-44.74,-0.45,-44.74,146005.16129032258,40h 33m 25.16s,217680.0,60h 28m 0.00s,116683.63636363637,32h 24m 43.64s,7544.19,-8931.27,-33.79,-30.3,-0.45,-0.9,-0.67,0.92,-0.15,-0.41,-0.62,1,607.07,2,7,-474.6,976.57,1,"""xparam: 79, take_profit: 1.1, stop_loss: 0.96, rsi: 7"""
36,9,27,10000.0,9297.97,0.25,2.78,36,100.0,0.0,0,592.77,-702.03,-7.02,969.26,349.09,-19.5,-0.2,-19.5,108686.66666666667,30h 11m 26.67s,171320.0,47h 35m 20.00s,87808.88888888889,24h 23m 28.89s,8723.35,-9425.38,-31.86,-16.13,-0.12,-0.51,-0.19,0.98,-0.07,-0.11,-0.18,0,0,2,8,-414.87,1142.8,-2,"""xparam: 79, take_profit: 1.1, stop_loss: 0.97, rsi: 6"""
34,10,24,10000.0,8583.58,0.29,2.06,34,100.0,0.0,0,510.36,-1416.42,-14.16,869.61,421.36,-41.66,-0.42,-41.66,134558.82352941178,37h 22m 38.82s,171468.0,47h 37m 48.00s,119180.0,33h 6m 20.00s,8696.15,-10112.57,-38.4,-30.87,-0.44,-0.8,-0.67,0.92,-0.1,-0.41,-0.61,1,604.44,2,7,-492.93,1044.1,1,"""xparam: 79, take_profit: 1.1, stop_loss: 0.96, rsi: 6"""
21,8,13,10000.0,10431.14,0.38,1.72,21,100.0,0.0,0,329.62,431.14,4.31,952.06,552.72,20.53,0.21,20.53,213962.85714285713,59h 26m 2.86s,211192.5,58h 39m 52.50s,215667.6923076923,59h 54m 27.69s,7616.49,-7185.35,-31.97,10.74,0.45,0.34,0.69,1.1,0.07,0.42,0.65,1,733.21,2,6,-629.38,1095.94,2,"""xparam: 79, take_profit: 1.1, stop_loss: 0.95, rsi: 10"""
26,8,18,10000.0,9675.55,0.31,2.15,26,100.0,0.0,0,387.29,-324.45,-3.24,905.01,420.25,-12.48,-0.12,-12.48,150242.3076923077,41h 44m 2.31s,194700.0,54h 5m 0.00s,130483.33333333333,36h 14m 43.33s,7240.11,-7564.56,-28.0,-7.66,0.07,-0.27,0.11,1.01,-0.05,0.07,0.11,1,680.65,2,6,-469.95,1017.66,2,"""xparam: 79, take_profit: 1.1, stop_loss: 0.96, rsi: 10"""
32,7,25,10000.0,8678.85,0.22,2.98,32,100.0,0.0,0,484.23,-1321.15,-13.21,958.32,321.18,-41.29,-0.41,-41.29,113805.0,31h 36m 45.00s,197828.57142857142,54h 57m 8.57s,90278.4,25h 4m 38.40s,6708.24,-8029.38,-27.55,-29.0,-0.52,-1.05,-0.83,0.9,-0.18,-0.51,-0.82,0,0,1,7,-363.77,1034.43,-2,"""xparam: 79, take_profit: 1.1, stop_loss: 0.97, rsi: 9"""
43,12,31,10000.0,9104.15,0.28,2.36,43,100.0,0.0,0,683.2,-895.85,-8.96,797.92,337.77,-20.83,-0.21,-20.83,99866.51162790698,27h 44m 26.51s,138290.0,38h 24m 50.00s,84992.90322580645,23h 36m 32.90s,9575.0,-10470.85,-32.84,-20.3,-0.19,-0.62,-0.3,0.97,-0.08,-0.17,-0.27,1,112.0,3,8,-405.17,1127.21,1,"""xparam: 79, take_profit: 1.1, stop_loss: 0.97, rsi: 5"""
34,7,27,10000.0,8148.3,0.21,3.0,34,100.0,0.0,0,494.67,-1851.7,-18.52,925.49,308.52,-54.46,-0.54,-54.46,109012.94117647059,30h 16m 52.94s,197828.57142857142,54h 57m 8.57s,85986.66666666667,23h 53m 6.67s,6478.4,-8330.11,-29.77,-39.04,-0.82,-1.31,-1.28,0.86,-0.2,-0.81,-1.27,0,0,1,7,-351.67,1000.88,-2,"""xparam: 79, take_profit: 1.1, stop_loss: 0.97, rsi: 8"""
30,8,22,10000.0,8179.94,0.27,2.17,30,100.0,0.0,0,419.69,-1820.06,-18.2,856.16,394.06,-60.67,-0.61,-60.67,146586.0,40h 43m 6.00s,238605.0,66h 16m 45.00s,113124.54545454546,31h 25m 24.55s,6849.25,-8669.31,-34.51,-38.47,-0.71,-1.11,-1.06,0.88,-0.17,-0.69,-1.04,1,575.53,2,7,-457.18,988.8,1,"""xparam: 79, take_profit: 1.1, stop_loss: 0.96, rsi: 9"""
32,8,24,10000.0,7518.35,0.25,2.17,32,100.0,0.0,0,425.99,-2481.65,-24.82,815.06,375.09,-77.55,-0.78,-77.55,139481.25,38h 44m 41.25s,238605.0,66h 16m 45.00s,106440.0,29h 34m 0.00s,6520.48,-9002.13,-37.82,-49.82,-1.07,-1.32,-1.56,0.82,-0.18,-1.06,-1.56,1,528.23,2,7,-439.25,948.25,1,"""xparam: 79, take_profit: 1.1, stop_loss: 0.96, rsi: 8"""
47,10,37,10000.0,9101.84,0.21,3.28,47,100.0,0.0,0,687.01,-898.16,-8.98,692.55,211.45,-19.11,-0.19,-19.11,64493.617021276594,17h 54m 53.62s,137562.0,38h 12m 42.00s,44745.40540540541,12h 25m 45.41s,6925.49,-7823.65,-22.07,-20.35,-0.29,-0.92,-0.47,0.95,-0.13,-0.28,-0.47,1,112.0,2,9,-234.21,966.18,1,"""xparam: 79, take_profit: 1.1, stop_loss: 0.98, rsi: 5"""
36,7,29,10000.0,9981.95,0.19,4.13,36,100.0,0.0,0,568.95,-18.05,-0.18,943.56,228.38,-0.5,-0.01,-0.5,78271.66666666667,21h 44m 31.67s,191974.2857142857,53h 19m 34.29s,50826.206896551725,14h 7m 6.21s,6604.91,-6622.96,-21.82,-0.44,0.2,-0.02,0.34,1.04,-0.0,0.19,0.33,0,0,2,8,-255.53,1028.27,-3,"""xparam: 79, take_profit: 1.1, stop_loss: 0.98, rsi: 7"""
25,8,17,10000.0,8446.8,0.32,1.74,25,100.0,0.0,0,361.72,-1553.2,-15.53,885.59,508.11,-62.13,-0.62,-62.13,199677.6,55h 27m 57.60s,255097.5,70h 51m 37.50s,173597.64705882352,48h 13m 17.65s,7084.74,-8637.94,-35.48,-33.5,-0.48,-0.94,-0.7,0.91,-0.19,-0.48,-0.69,1,593.93,2,7,-594.73,1036.27,1,"""xparam: 79, take_profit: 1.1, stop_loss: 0.95, rsi: 9"""
34,8,26,10000.0,8963.79,0.24,2.86,34,100.0,0.0,0,534.42,-1036.21,-10.36,953.51,333.24,-30.48,-0.3,-30.48,110055.88235294117,30h 34m 15.88s,180090.0,50h 1m 30.00s,88506.92307692308,24h 35m 6.92s,7628.11,-8664.32,-27.74,-23.24,-0.32,-0.84,-0.52,0.94,-0.15,-0.3,-0.48,0,0,2,7,-388.5,1070.07,-3,"""xparam: 79, take_profit: 1.1, stop_loss: 0.97, rsi: 7"""
35,6,29,10000.0,9363.29,0.17,4.34,35,100.0,0.0,0,521.91,-636.71,-6.37,935.74,215.56,-18.19,-0.18,-18.19,76990.28571428571,21h 23m 10.29s,214650.0,59h 37m 30.00s,48508.96551724138,13h 28m 28.97s,5614.47,-6251.18,-21.79,-14.7,-0.17,-0.67,-0.28,0.96,-0.1,-0.15,-0.26,0,0,1,8,-240.03,1000.88,-2,"""xparam: 79, take_profit: 1.1, stop_loss: 0.98, rsi: 8"""
33,6,27,10000.0,9772.84,0.18,4.33,33,100.0,0.0,0,505.5,-227.16,-2.27,959.04,221.53,-6.88,-0.07,-6.88,81094.54545454546,22h 31m 34.55s,214650.0,59h 37m 30.00s,51415.555555555555,14h 16m 55.56s,5754.25,-5981.41,-21.82,-5.4,0.07,-0.25,0.13,1.02,-0.04,0.07,0.11,0,0,1,8,-244.68,1023.25,-2,"""xparam: 79, take_profit: 1.1, stop_loss: 0.98, rsi: 9"""
27,6,21,10000.0,11129.68,0.22,4.31,27,100.0,0.0,0,435.67,1129.68,11.3,1005.93,233.61,41.84,0.42,41.84,87668.88888888889,24h 21m 8.89s,214650.0,59h 37m 30.00s,51388.57142857143,14h 16m 28.57s,6035.57,-4905.89,-20.09,29.53,0.83,1.47,1.5,1.22,0.29,0.71,1.28,0,0,2,7,-257.6,1074.77,-1,"""xparam: 79, take_profit: 1.1, stop_loss: 0.98, rsi: 10"""
39,7,32,10000.0,9125.67,0.18,3.99,39,100.0,0.0,0,579.52,-874.33,-8.74,855.88,214.55,-22.42,-0.22,-22.42,70567.69230769231,19h 36m 7.69s,179717.14285714287,49h 55m 17.14s,46691.25,12h 58m 11.25s,5991.15,-6865.48,-22.31,-19.84,-0.31,-0.89,-0.51,0.94,-0.13,-0.3,-0.5,0,0,2,8,-238.18,976.57,-2,"""xparam: 79, take_profit: 1.1, stop_loss: 0.98, rsi: 6"""
26,7,19,10000.0,10503.64,0.27,2.92,26,100.0,0.0,0,423.54,503.64,5.04,1014.98,347.43,19.37,0.19,19.37,126175.38461538461,35h 2m 55.38s,197828.57142857142,54h 57m 8.57s,99776.84210526316,27h 42m 56.84s,7104.89,-6601.25,-22.96,12.61,0.48,0.55,0.83,1.11,0.11,0.45,0.77,0,0,2,6,-386.73,1101.53,-1,"""xparam: 79, take_profit: 1.1, stop_loss: 0.97, rsi: 10"""
28,9,19,10000.0,8928.77,0.32,1.88,28,100.0,0.0,0,414.32,-1071.23,-10.71,975.54,518.48,-38.26,-0.38,-38.26,190851.42857142858,53h 0m 51.43s,252846.66666666666,70h 14m 6.67s,161485.26315789475,44h 51m 25.26s,8779.82,-9851.05,-35.48,-23.96,-0.2,-0.68,-0.29,0.97,-0.13,-0.2,-0.28,1,628.09,2,7,-617.83,1206.11,1,"""xparam: 79, take_profit: 1.12, stop_loss: 0.95, rsi: 7"""
30,8,22,10000.0,9267.07,0.27,2.53,30,100.0,0.0,0,451.0,-732.93,-7.33,1074.74,424.13,-24.43,-0.24,-24.43,164456.0,45h 40m 56.00s,305617.5,84h 53m 37.50s,113124.54545454546,31h 25m 24.55s,8597.89,-9330.82,-32.45,-16.81,-0.08,-0.52,-0.13,0.99,-0.09,-0.08,-0.13,1,651.74,2,7,-493.21,1260.31,1,"""xparam: 79, take_profit: 1.12, stop_loss: 0.96, rsi: 9"""
31,9,22,10000.0,9598.58,0.29,2.34,31,100.0,0.0,0,479.62,-401.42,-4.01,1018.86,435.05,-12.95,-0.13,-12.95,156214.83870967742,43h 23m 34.84s,252846.66666666666,70h 14m 6.67s,116683.63636363637,32h 24m 43.64s,9169.74,-9571.16,-33.57,-9.43,0.08,-0.28,0.12,1.01,-0.05,0.07,0.11,1,675.4,2,7,-518.8,1262.35,1,"""xparam: 79, take_profit: 1.12, stop_loss: 0.96, rsi: 7"""
30,10,20,10000.0,8717.15,0.33,1.76,30,100.0,0.0,0,453.08,-1282.85,-12.83,926.06,527.17,-42.76,-0.43,-42.76,182870.0,50h 47m 50.00s,235644.0,65h 27m 24.00s,156483.0,43h 28m 3.00s,9260.63,-10543.47,-38.13,-28.24,-0.29,-0.74,-0.41,0.95,-0.13,-0.28,-0.4,1,612.32,2,7,-637.06,1256.1,1,"""xparam: 79, take_profit: 1.12, stop_loss: 0.95, rsi: 6"""
34,10,24,10000.0,9297.87,0.29,2.24,34,100.0,0.0,0,535.34,-702.13,-7.02,990.87,442.12,-20.65,-0.21,-20.65,144540.0,40h 9m 0.00s,205404.0,57h 3m 24.00s,119180.0,33h 6m 20.00s,9908.7,-10610.83,-37.2,-16.14,-0.06,-0.43,-0.09,0.99,-0.06,-0.05,-0.08,1,654.37,2,7,-523.58,1312.35,1,"""xparam: 79, take_profit: 1.12, stop_loss: 0.96, rsi: 6"""
40,13,27,10000.0,9850.12,0.33,2.05,40,100.0,0.0,0,679.53,-149.88,-1.5,979.82,477.31,-3.75,-0.04,-3.75,136053.0,37h 47m 33.00s,174175.38461538462,48h 22m 55.38s,117697.77777777778,32h 41m 37.78s,12737.61,-12887.49,-38.82,-3.58,0.21,-0.09,0.33,1.04,-0.01,0.19,0.29,1,693.79,3,8,-567.0,1424.83,1,"""xparam: 79, take_profit: 1.12, stop_loss: 0.96, rsi: 5"""
25,8,17,10000.0,9582.73,0.32,2.03,25,100.0,0.0,0,389.83,-417.27,-4.17,1114.19,548.87,-16.69,-0.17,-16.69,221052.0,61h 24m 12.00s,321892.5,89h 24m 52.50s,173597.64705882352,48h 13m 17.65s,8913.56,-9330.83,-35.48,-9.79,0.1,-0.28,0.14,1.02,-0.06,0.09,0.14,1,675.4,2,7,-652.47,1342.06,1,"""xparam: 79, take_profit: 1.12, stop_loss: 0.95, rsi: 9"""
43,12,31,10000.0,9642.29,0.28,2.5,43,100.0,0.0,0,704.06,-357.71,-3.58,869.35,348.06,-8.32,-0.08,-8.32,108037.67441860466,30h 0m 37.67s,167570.0,46h 32m 50.00s,84992.90322580645,23h 36m 32.90s,10432.23,-10789.95,-32.19,-8.43,0.09,-0.26,0.15,1.02,-0.04,0.09,0.14,1,118.42,3,8,-420.68,1381.09,1,"""xparam: 79, take_profit: 1.12, stop_loss: 0.97, rsi: 5"""
34,7,27,10000.0,9237.34,0.21,3.53,34,100.0,0.0,0,531.58,-762.66,-7.63,1173.26,332.43,-22.43,-0.22,-22.43,123540.0,34h 19m 0.00s,268388.5714285714,74h 33m 8.57s,85986.66666666667,23h 53m 6.67s,8212.85,-8975.52,-28.3,-17.45,-0.14,-0.62,-0.23,0.98,-0.1,-0.14,-0.23,0,0,1,7,-385.71,1298.29,-2,"""xparam: 79, take_profit: 1.12, stop_loss: 0.97, rsi: 8"""
32,7,25,10000.0,9846.24,0.22,3.51,32,100.0,0.0,0,521.48,-153.76,-1.54,1217.02,346.92,-4.81,-0.05,-4.81,129240.0,35h 54m 0.00s,268388.5714285714,74h 33m 8.57s,90278.4,25h 4m 38.40s,8519.12,-8672.88,-25.93,-3.68,0.16,-0.14,0.27,1.03,-0.03,0.16,0.27,0,0,1,7,-397.32,1338.65,-2,"""xparam: 79, take_profit: 1.12, stop_loss: 0.97, rsi: 9"""
27,8,19,10000.0,8621.93,0.3,2.04,27,100.0,0.0,0,393.63,-1378.07,-13.78,1045.49,512.74,-51.04,-0.51,-51.04,207153.33333333334,57h 32m 33.33s,321892.5,89h 24m 52.50s,158842.1052631579,44h 7m 22.11s,8363.9,-9741.97,-37.23,-30.12,-0.33,-0.81,-0.48,0.94,-0.15,-0.32,-0.46,1,607.07,2,7,-618.22,1273.93,1,"""xparam: 79, take_profit: 1.12, stop_loss: 0.95, rsi: 8"""
26,7,19,10000.0,11911.28,0.27,3.44,26,100.0,0.0,0,455.88,1911.28,19.11,1291.16,375.1,73.51,0.74,73.51,145172.3076923077,40h 19m 32.31s,268388.5714285714,74h 33m 8.57s,99776.84210526316,27h 42m 56.84s,9038.12,-7126.84,-22.98,52.62,1.12,2.29,2.01,1.25,0.49,1.06,1.89,0,0,2,6,-423.81,1426.1,-1,"""xparam: 79, take_profit: 1.12, stop_loss: 0.97, rsi: 10"""
34,8,26,10000.0,9992.74,0.24,3.25,34,100.0,0.0,0,573.97,-7.26,-0.07,1165.19,358.8,-0.21,-0.0,-0.21,119364.70588235294,33h 9m 24.71s,219652.5,61h 0m 52.50s,88506.92307692308,24h 35m 6.92s,9321.54,-9328.81,-27.13,-0.18,0.24,-0.01,0.39,1.04,-0.0,0.22,0.36,0,0,2,7,-423.81,1381.09,-3,"""xparam: 79, take_profit: 1.12, stop_loss: 0.97, rsi: 7"""
32,8,24,10000.0,8523.41,0.25,2.54,32,100.0,0.0,0,457.05,-1476.59,-14.77,1023.8,402.79,-46.14,-0.46,-46.14,156234.375,43h 23m 54.38s,305617.5,84h 53m 37.50s,106440.0,29h 34m 0.00s,8190.36,-9666.95,-35.26,-32.04,-0.44,-0.91,-0.67,0.93,-0.14,-0.44,-0.66,1,599.18,2,7,-473.27,1205.81,1,"""xparam: 79, take_profit: 1.12, stop_loss: 0.96, rsi: 8"""
39,7,32,10000.0,9821.16,0.18,4.46,39,100.0,0.0,0,605.47,-178.84,-1.79,999.42,224.21,-4.59,-0.05,-4.59,78523.07692307692,21h 48m 43.08s,224040.0,62h 14m 0.00s,46691.25,12h 58m 11.25s,6995.93,-7174.77,-22.2,-4.27,0.12,-0.19,0.2,1.02,-0.03,0.12,0.2,0,0,2,8,-251.41,1218.61,-2,"""xparam: 79, take_profit: 1.12, stop_loss: 0.98, rsi: 6"""
21,8,13,10000.0,11827.3,0.38,2.01,21,100.0,0.0,0,355.21,1827.3,18.27,1197.86,596.58,87.01,0.87,87.01,237400.0,65h 56m 40.00s,272715.0,75h 45m 15.00s,215667.6923076923,59h 54m 27.69s,9582.85,-7755.54,-32.01,50.03,1.02,1.56,1.63,1.22,0.33,0.96,1.53,1,833.08,2,6,-693.09,1423.54,2,"""xparam: 79, take_profit: 1.12, stop_loss: 0.95, rsi: 10"""
27,6,21,10000.0,12381.95,0.22,5.1,27,100.0,0.0,0,462.07,2381.95,23.82,1265.36,248.11,88.22,0.88,88.22,105960.0,29h 26m 0.00s,296960.0,82h 29m 20.00s,51388.57142857143,14h 16m 28.57s,7592.19,-5210.24,-20.12,67.61,1.4,3.36,2.61,1.37,0.69,1.2,2.24,0,0,2,7,-282.3,1386.25,-1,"""xparam: 79, take_profit: 1.12, stop_loss: 0.98, rsi: 10"""
35,6,29,10000.0,10424.77,0.17,5.14,35,100.0,0.0,0,553.48,424.77,4.25,1176.81,228.83,12.14,0.12,12.14,91100.57142857143,25h 18m 20.57s,296960.0,82h 29m 20.00s,48508.96551724138,13h 28m 28.97s,7060.83,-6636.06,-21.79,10.58,0.44,0.49,0.77,1.09,0.08,0.4,0.7,0,0,1,8,-258.1,1271.38,-2,"""xparam: 79, take_profit: 1.12, stop_loss: 0.98, rsi: 8"""
36,13,23,10000.0,8955.93,0.36,1.63,36,100.0,0.0,0,577.95,-1044.07,-10.44,909.44,559.43,-29.0,-0.29,-29.0,167760.0,46h 36m 0.00s,197436.92307692306,54h 50m 36.92s,150986.08695652173,41h 56m 26.09s,11822.74,-12866.81,-39.93,-23.4,-0.14,-0.59,-0.2,0.98,-0.09,-0.13,-0.19,1,630.72,3,8,-671.93,1337.34,1,"""xparam: 79, take_profit: 1.12, stop_loss: 0.95, rsi: 5"""
36,7,29,10000.0,10929.17,0.19,4.69,36,100.0,0.0,0,602.23,929.17,9.29,1135.16,241.96,25.81,0.26,25.81,87061.66666666667,24h 11m 1.67s,237180.0,65h 53m 0.00s,50826.206896551725,14h 7m 6.21s,7946.11,-7016.94,-21.8,23.96,0.7,1.1,1.21,1.15,0.18,0.69,1.2,0,0,2,8,-274.81,1299.85,-3,"""xparam: 79, take_profit: 1.12, stop_loss: 0.98, rsi: 7"""
33,6,27,10000.0,10883.44,0.18,5.12,33,100.0,0.0,0,536.96,883.44,8.83,1207.44,235.6,26.77,0.27,26.77,96060.0,26h 41m 0.00s,296960.0,82h 29m 20.00s,51415.555555555555,14h 16m 55.56s,7244.67,-6361.23,-21.82,22.71,0.67,1.04,1.19,1.15,0.2,0.6,1.05,0,0,1,8,-262.76,1298.29,-2,"""xparam: 79, take_profit: 1.12, stop_loss: 0.98, rsi: 9"""
26,8,18,10000.0,10974.77,0.31,2.52,26,100.0,0.0,0,416.03,974.77,9.75,1137.86,451.56,37.49,0.37,37.49,169239.23076923078,47h 0m 39.23s,256440.0,71h 14m 0.00s,130483.33333333333,36h 14m 43.33s,9102.85,-8128.08,-27.6,25.21,0.69,0.91,1.12,1.14,0.17,0.68,1.11,1,772.63,2,6,-514.15,1311.74,2,"""xparam: 79, take_profit: 1.12, stop_loss: 0.96, rsi: 10"""
47,10,37,10000.0,9592.42,0.21,3.51,47,100.0,0.0,0,704.49,-407.58,-4.08,761.22,216.75,-8.67,-0.09,-8.67,71350.21276595745,19h 49m 10.21s,169788.0,47h 9m 48.00s,44745.40540540541,12h 25m 45.41s,7612.19,-8019.77,-22.05,-9.57,0.01,-0.43,0.02,1.0,-0.06,0.01,0.02,1,117.96,2,9,-243.47,1181.11,1,"""xparam: 79, take_profit: 1.12, stop_loss: 0.98, rsi: 5"""
36,9,27,10000.0,10069.61,0.25,3.02,36,100.0,0.0,0,621.92,69.61,0.7,1108.33,366.87,1.93,0.02,1.93,118113.33333333333,32h 48m 33.33s,209026.66666666666,58h 3m 46.67s,87808.88888888889,24h 23m 28.89s,9975.01,-9905.4,-31.57,1.69,0.28,0.05,0.46,1.05,0.01,0.25,0.42,0,0,2,8,-440.07,1437.33,-2,"""xparam: 79, take_profit: 1.12, stop_loss: 0.97, rsi: 6"""
36,13,23,10000.0,9729.03,0.36,1.73,36,100.0,0.0,0,611.67,-270.97,-2.71,1026.5,591.98,-7.53,-0.08,-7.53,169396.66666666666,47h 3m 16.67s,201969.23076923078,56h 6m 9.23s,150986.08695652173,41h 56m 26.09s,13344.56,-13615.53,-39.92,-6.42,0.2,-0.16,0.31,1.03,-0.03,0.19,0.28,1,685.91,3,8,-716.3,1490.19,1,"""xparam: 79, take_profit: 1.1400000000000001, stop_loss: 0.95, rsi: 5"""
28,9,19,10000.0,9912.82,0.32,2.09,28,100.0,0.0,0,442.43,-87.18,-0.87,1158.92,553.55,-3.11,-0.03,-3.11,200715.0,55h 45m 15.00s,283533.3333333333,78h 45m 33.33s,161485.26315789475,44h 51m 25.26s,10430.25,-10517.42,-35.52,-2.09,0.26,-0.06,0.38,1.05,-0.01,0.25,0.37,1,699.05,2,7,-675.57,1511.93,1,"""xparam: 79, take_profit: 1.1400000000000001, stop_loss: 0.95, rsi: 7"""
30,10,20,10000.0,9295.94,0.33,1.87,30,100.0,0.0,0,472.12,-704.06,-7.04,1027.42,548.92,-23.47,-0.23,-23.47,184832.0,51h 20m 32.00s,241530.0,67h 5m 30.00s,156483.0,43h 28m 3.00s,10274.24,-10978.3,-38.15,-16.18,0.0,-0.42,0.0,1.0,-0.08,0.0,0.0,1,654.37,2,7,-665.59,1337.71,1,"""xparam: 79, take_profit: 1.1400000000000001, stop_loss: 0.95, rsi: 6"""
24,7,17,10000.0,9082.19,0.29,2.19,24,100.0,0.0,0,371.43,-917.81,-9.18,1186.32,542.47,-38.24,-0.38,-38.24,250365.0,69h 32m 45.00s,324822.85714285716,90h 13m 42.86s,219705.88235294117,61h 1m 45.88s,8304.25,-9222.07,-41.88,-20.76,-0.07,-0.5,-0.1,0.99,-0.09,-0.06,-0.09,1,638.6,2,10,-678.46,1480.96,1,"""xparam: 79, take_profit: 1.1400000000000001, stop_loss: 0.95, rsi: 9"""
20,7,13,10000.0,11770.27,0.35,2.27,20,100.0,0.0,0,343.31,1770.27,17.7,1378.18,605.92,88.51,0.89,88.51,273660.0,76h 1m 0.00s,269382.85714285716,74h 49m 42.86s,275963.07692307694,76h 39m 23.08s,9647.28,-7877.01,-34.76,48.29,0.95,1.39,1.5,1.2,0.29,0.87,1.38,1,827.82,2,8,-750.63,1776.86,2,"""xparam: 79, take_profit: 1.1400000000000001, stop_loss: 0.95, rsi: 10"""
34,10,24,10000.0,9917.62,0.29,2.38,34,100.0,0.0,0,558.49,-82.38,-0.82,1098.41,461.1,-2.42,-0.02,-2.42,146271.17647058822,40h 37m 51.18s,211290.0,58h 41m 30.00s,119180.0,33h 6m 20.00s,10984.11,-11066.49,-37.59,-1.98,0.24,-0.05,0.38,1.04,-0.01,0.22,0.35,1,699.05,2,7,-549.12,1443.6,1,"""xparam: 79, take_profit: 1.1400000000000001, stop_loss: 0.96, rsi: 6"""
31,7,24,10000.0,8068.5,0.23,2.75,31,100.0,0.0,0,446.25,-1931.5,-19.31,1111.83,404.76,-62.31,-0.62,-62.31,176839.35483870967,49h 7m 19.35s,306248.5714285714,85h 4m 8.57s,139095.0,38h 38m 15.00s,7782.83,-9714.33,-43.14,-40.48,-0.57,-0.94,-0.85,0.9,-0.13,-0.54,-0.81,1,567.65,2,13,-490.71,1381.57,1,"""xparam: 79, take_profit: 1.1400000000000001, stop_loss: 0.96, rsi: 8"""
26,7,19,10000.0,8156.86,0.27,2.2,26,100.0,0.0,0,378.2,-1843.14,-18.43,1120.22,509.72,-70.89,-0.71,-70.89,233676.92307692306,64h 54m 36.92s,324822.85714285716,90h 13m 42.86s,200096.84210526315,55h 34m 56.84s,7841.57,-9684.71,-44.87,-38.89,-0.46,-0.87,-0.66,0.92,-0.14,-0.43,-0.62,1,572.9,2,11,-642.95,1400.71,1,"""xparam: 79, take_profit: 1.1400000000000001, stop_loss: 0.95, rsi: 8"""
